Number,Beam distance,Latitude,Longitude,
19101,1.32,55.93416660,37.38152420,
19102,1.32,55.93416710,37.38152370,
19103,1.32,55.93416800,37.38152280,
19104,1.344,55.93416860,37.38152220,
19105,1.344,55.93416890,37.38152180,
19106,1.344,55.93416950,37.38152130,
19107,1.332,55.93416990,37.38152090,
19108,1.332,55.93417040,37.38152030,
19109,1.332,55.93417080,37.38152000,
19110,1.332,55.93417130,37.38151940,
19111,1.332,55.93417190,37.38151890,
19112,1.32,55.93417220,37.38151850,
19113,1.32,55.93417280,37.38151800,
19114,1.32,55.93417310,37.38151760,
19115,1.356,55.93417370,37.38151710,
19116,1.356,55.93417400,37.38151670,
19117,1.356,55.93417460,37.38151620,
19118,1.356,55.93417510,37.38151560,
19119,1.356,55.93417550,37.38151530,
19120,1.344,55.93417600,37.38151470,
19121,1.344,55.93417710,37.38151370,
19122,1.356,55.93417740,37.38151330,
19123,1.356,55.93417780,37.38151290,
19124,1.356,55.93417820,37.38151260,
19125,1.356,55.93417890,37.38151190,
19126,1.356,55.93417960,37.38151120,
19127,1.356,55.93418000,37.38151080,
19128,1.356,55.93418070,37.38151010,
19129,1.32,55.93418110,37.38150970,
19130,1.32,55.93418180,37.38150900,
19131,1.32,55.93418250,37.38150830,
19132,1.32,55.93418290,37.38150800,
19133,1.32,55.93418330,37.38150760,
19134,1.32,55.93418360,37.38150720,
19135,1.32,55.93418400,37.38150690,
19136,1.32,55.93418430,37.38150650,
19137,1.32,55.93418470,37.38150620,
19138,1.32,55.93418610,37.38150480,
19139,1.32,55.93418720,37.38150380,
19140,1.32,55.93418790,37.38150310,
19141,1.32,55.93418830,37.38150270,
19142,1.32,55.93418890,37.38150220,
19143,1.32,55.93418930,37.38150180,
19144,1.32,55.93419000,37.38150120,
19145,1.32,55.93419040,37.38150080,
19146,1.32,55.93419180,37.38149950,
19147,1.32,55.93419220,37.38149910,
19148,1.32,55.93419290,37.38149840,
19149,1.32,55.93419370,37.38149780,
19150,1.32,55.93419440,37.38149710,
19151,1.32,55.93419590,37.38149570,
19152,1.32,55.93419640,37.38149520,
19153,1.32,55.93419680,37.38149490,
19154,1.32,55.93419740,37.38149440,
19155,1.32,55.93419770,37.38149410,
19156,1.32,55.93419830,37.38149360,
19157,1.32,55.93419870,37.38149330,
19158,1.32,55.93419920,37.38149270,
19159,1.32,55.93419960,37.38149240,
19160,1.32,55.93420020,37.38149190,
19161,1.32,55.93420050,37.38149160,
19162,1.32,55.93420110,37.38149110,
19163,1.32,55.93420160,37.38149060,
19164,1.32,55.93420200,37.38149030,
19165,1.32,55.93420250,37.38148980,
19166,1.32,55.93420290,37.38148950,
19167,1.32,55.93420350,37.38148900,
19168,1.332,55.93420380,37.38148870,
19169,1.332,55.93420440,37.38148820,
19170,1.332,55.93420530,37.38148730,
19171,1.332,55.93420590,37.38148680,
19172,1.32,55.93420620,37.38148650,
19173,1.32,55.93420680,37.38148600,
19174,1.32,55.93420720,37.38148570,
19175,1.344,55.93420770,37.38148520,
19176,1.344,55.93420810,37.38148490,
19177,1.344,55.93420870,37.38148440,
19178,1.344,55.93420910,37.38148410,
19179,1.32,55.93420960,37.38148360,
19180,1.32,55.93421000,37.38148330,
19181,1.32,55.93421060,37.38148280,
19182,1.32,55.93421110,37.38148230,
19183,1.32,55.93421150,37.38148200,
19184,1.32,55.93421200,37.38148150,
19185,1.32,55.93421240,37.38148120,
19186,1.32,55.93421300,37.38148070,
19187,1.32,55.93421430,37.38147960,
19188,1.32,55.93421520,37.38147880,
19189,1.332,55.93421560,37.38147850,
19190,1.332,55.93421630,37.38147790,
19191,1.332,55.93421710,37.38147720,
19192,1.332,55.93421900,37.38147570,
19193,1.332,55.93421940,37.38147530,
19194,1.332,55.93422010,37.38147470,
19195,1.332,55.93422090,37.38147410,
19196,1.356,55.93422130,37.38147380,
19197,1.356,55.93422200,37.38147320,
19198,1.356,55.93422280,37.38147260,
19199,1.356,55.93422330,37.38147210,
19200,1.32,55.93422480,37.38147090,
19201,1.32,55.93422600,37.38147000,
19202,1.332,55.93422670,37.38146940,
19203,1.332,55.93422710,37.38146910,
19204,1.332,55.93422790,37.38146850,
19205,1.332,55.93422860,37.38146790,
19206,1.332,55.93423180,37.38146540,
19207,1.32,55.93423220,37.38146510,
19208,1.32,55.93423260,37.38146480,
19209,1.32,55.93423310,37.38146430,
19210,1.32,55.93423410,37.38146360,
19211,1.32,55.93423460,37.38146310,
19212,1.32,55.93423500,37.38146280,
19213,1.32,55.93423560,37.38146240,
19214,1.32,55.93423600,37.38146210,
19215,1.32,55.93423650,37.38146170,
19216,1.32,55.93423690,37.38146140,
19217,1.356,55.93423750,37.38146090,
19218,1.356,55.93423790,37.38146060,
19219,1.356,55.93423840,37.38146020,
19220,1.344,55.93423900,37.38145970,
19221,1.344,55.93423940,37.38145940,
19222,1.344,55.93424000,37.38145900,
19223,1.344,55.93424030,37.38145870,
19224,1.32,55.93424090,37.38145830,
19225,1.32,55.93424130,37.38145800,
19226,1.32,55.93424190,37.38145760,
19227,1.32,55.93424220,37.38145730,
19228,1.32,55.93424370,37.38145610,
19229,1.32,55.93424410,37.38145580,
19230,1.32,55.93424470,37.38145540,
19231,1.344,55.93424520,37.38145500,
19232,1.344,55.93424560,37.38145470,
19233,1.344,55.93424620,37.38145430,
19234,1.344,55.93424660,37.38145400,
19235,1.344,55.93424690,37.38145370,
19236,1.344,55.93424750,37.38145330,
19237,1.344,55.93424850,37.38145260,
19238,1.344,55.93424910,37.38145210,
19239,1.38,55.93424940,37.38145190,
19240,1.38,55.93425000,37.38145150,
19241,1.38,55.93425040,37.38145120,
19242,1.38,55.93425150,37.38145040,
19243,1.356,55.93425370,37.38144890,
19244,1.356,55.93425560,37.38144750,
19245,1.356,55.93425670,37.38144670,
19246,1.32,55.93425750,37.38144620,
19247,1.32,55.93425960,37.38144470,
19248,1.356,55.93426150,37.38144340,
19249,1.356,55.93426270,37.38144260,
19250,1.332,55.93426340,37.38144210,
19251,1.332,55.93426460,37.38144130,
19252,1.356,55.93426540,37.38144080,
19253,1.356,55.93426580,37.38144050,
19254,1.356,55.93426730,37.38143950,
19255,1.344,55.93426870,37.38143860,
19256,1.344,55.93426890,37.38143840,
19257,1.344,55.93426940,37.38143810,
19258,1.344,55.93427020,37.38143750,
19259,1.344,55.93427080,37.38143720,
19260,1.344,55.93427110,37.38143690,
19261,1.344,55.93427170,37.38143650,
19262,1.344,55.93427210,37.38143630,
19263,1.344,55.93427260,37.38143590,
19264,1.332,55.93427300,37.38143560,
19265,1.332,55.93427350,37.38143530,
19266,1.332,55.93427390,37.38143500,
19267,1.332,55.93427440,37.38143460,
19268,1.32,55.93427490,37.38143420,
19269,1.32,55.93427530,37.38143400,
19270,1.32,55.93427580,37.38143360,
19271,1.32,55.93427620,37.38143330,
19272,1.32,55.93427670,37.38143290,
19273,1.32,55.93427710,37.38143260,
19274,1.32,55.93427760,37.38143220,
19275,1.32,55.93427810,37.38143180,
19276,1.32,55.93427840,37.38143150,
19277,1.32,55.93427900,37.38143110,
19278,1.32,55.93427930,37.38143080,
19279,1.32,55.93427980,37.38143040,
19280,1.32,55.93428020,37.38143020,
19281,1.32,55.93428070,37.38142980,
19282,1.32,55.93428150,37.38142910,
19283,1.332,55.93428180,37.38142880,
19284,1.332,55.93428230,37.38142840,
19285,1.332,55.93428270,37.38142810,
19286,1.332,55.93428320,37.38142770,
19287,1.332,55.93428370,37.38142730,
19288,1.332,55.93428400,37.38142710,
19289,1.332,55.93428450,37.38142670,
19290,1.332,55.93428480,37.38142640,
19291,1.332,55.93428540,37.38142600,
19292,1.344,55.93428570,37.38142570,
19293,1.344,55.93428620,37.38142530,
19294,1.344,55.93428670,37.38142490,
19295,1.32,55.93428710,37.38142470,
19296,1.32,55.93428850,37.38142350,
19297,1.344,55.93428890,37.38142330,
19298,1.344,55.93428950,37.38142280,
19299,1.344,55.93428990,37.38142260,
19300,1.344,55.93429060,37.38142210,
19301,1.332,55.93429120,37.38142150,
19302,1.332,55.93429160,37.38142130,
19303,1.332,55.93429230,37.38142080,
19304,1.344,55.93429290,37.38142020,
19305,1.344,55.93429330,37.38142000,
19306,1.344,55.93429400,37.38141940,
19307,1.32,55.93429460,37.38141890,
19308,1.32,55.93429500,37.38141860,
19309,1.32,55.93429530,37.38141840,
19310,1.32,55.93429570,37.38141810,
19311,1.344,55.93429680,37.38141720,
19312,1.344,55.93429740,37.38141670,
19313,1.32,55.93429810,37.38141610,
19314,1.32,55.93429920,37.38141530,
19315,1.32,55.93430020,37.38141450,
19316,1.32,55.93430100,37.38141390,
19317,1.32,55.93430170,37.38141340,
19318,1.32,55.93430340,37.38141200,
19319,1.32,55.93430380,37.38141180,
19320,1.32,55.93430530,37.38141060,
19321,1.308,55.93430570,37.38141030,
19322,1.308,55.93430630,37.38140990,
19323,1.308,55.93430680,37.38140940,
19324,1.308,55.93430730,37.38140900,
19325,1.296,55.93430770,37.38140880,
19326,1.296,55.93430820,37.38140840,
19327,1.296,55.93430860,37.38140810,
19328,1.308,55.93430910,37.38140770,
19329,1.308,55.93430950,37.38140740,
19330,1.308,55.93431000,37.38140700,
19331,1.308,55.93431060,37.38140660,
19332,1.32,55.93431090,37.38140640,
19333,1.32,55.93431150,37.38140600,
19334,1.32,55.93431200,37.38140560,
19335,1.32,55.93431240,37.38140530,
19336,1.308,55.93431290,37.38140490,
19337,1.308,55.93431350,37.38140450,
19338,1.308,55.93431390,37.38140420,
19339,1.308,55.93431450,37.38140380,
19340,1.32,55.93431480,37.38140350,
19341,1.32,55.93431540,37.38140310,
19342,1.32,55.93431570,37.38140280,
19343,1.32,55.93431630,37.38140240,
19344,1.32,55.93431680,37.38140200,
19345,1.32,55.93431720,37.38140180,
19346,1.32,55.93431770,37.38140130,
19347,1.32,55.93431830,37.38140090,
19348,1.296,55.93431860,37.38140070,
19349,1.296,55.93431920,37.38140030,
19350,1.296,55.93431960,37.38140000,
19351,1.296,55.93432010,37.38139960,
19352,1.296,55.93432070,37.38139920,
19353,1.32,55.93432100,37.38139890,
19354,1.32,55.93432160,37.38139850,
19355,1.32,55.93432220,37.38139810,
19356,1.32,55.93432250,37.38139780,
19357,1.32,55.93432310,37.38139740,
19358,1.32,55.93432350,37.38139720,
19359,1.32,55.93432420,37.38139670,
19360,1.32,55.93432460,37.38139640,
19361,1.32,55.93432500,37.38139610,
19362,1.32,55.93432650,37.38139500,
19363,1.32,55.93432730,37.38139450,
19364,1.32,55.93432800,37.38139400,
19365,1.308,55.93432880,37.38139350,
19366,1.308,55.93432990,37.38139270,
19367,1.32,55.93433030,37.38139240,
19368,1.32,55.93433180,37.38139140,
19369,1.32,55.93433220,37.38139120,
19370,1.32,55.93433560,37.38138890,
19371,1.32,55.93433600,37.38138860,
19372,1.32,55.93433800,37.38138740,
19373,1.32,55.93433950,37.38138640,
19374,1.32,55.93434140,37.38138510,
19375,1.308,55.93434180,37.38138490,
19376,1.308,55.93434260,37.38138440,
19377,1.308,55.93434360,37.38138380,
19378,1.308,55.93434400,37.38138350,
19379,1.32,55.93434460,37.38138320,
19380,1.32,55.93434500,37.38138290,
19381,1.32,55.93434570,37.38138240,
19382,1.308,55.93434610,37.38138220,
19383,1.308,55.93434670,37.38138180,
19384,1.308,55.93434710,37.38138160,
19385,1.308,55.93434770,37.38138130,
19386,1.308,55.93434810,37.38138100,
19387,1.32,55.93434860,37.38138070,
19388,1.32,55.93434900,37.38138040,
19389,1.32,55.93434960,37.38138010,
19390,1.32,55.93435000,37.38137980,
19391,1.308,55.93435060,37.38137950,
19392,1.308,55.93435120,37.38137910,
19393,1.308,55.93435150,37.38137890,
19394,1.308,55.93435210,37.38137850,
19395,1.308,55.93435250,37.38137830,
19396,1.308,55.93435310,37.38137800,
19397,1.308,55.93435350,37.38137770,
19398,1.296,55.93435410,37.38137740,
19399,1.296,55.93435470,37.38137700,
19400,1.296,55.93435510,37.38137680,
19401,1.296,55.93435570,37.38137640,
19402,1.308,55.93435600,37.38137620,
19403,1.308,55.93435660,37.38137590,
19404,1.308,55.93435700,37.38137560,
19405,1.308,55.93435760,37.38137530,
19406,1.308,55.93435800,37.38137510,
19407,1.32,55.93435860,37.38137470,
19408,1.32,55.93435890,37.38137450,
19409,1.32,55.93435950,37.38137420,
19410,1.32,55.93435990,37.38137390,
19411,1.32,55.93436040,37.38137360,
19412,1.32,55.93436100,37.38137330,
19413,1.32,55.93436140,37.38137300,
19414,1.308,55.93436320,37.38137190,
19415,1.308,55.93436500,37.38137060,
19416,1.296,55.93436650,37.38136950,
19417,1.32,55.93436690,37.38136930,
19418,1.32,55.93436760,37.38136880,
19419,1.32,55.93436930,37.38136750,
19420,1.32,55.93437000,37.38136700,
19421,1.32,55.93437060,37.38136650,
19422,1.308,55.93437100,37.38136630,
19423,1.308,55.93437230,37.38136530,
19424,1.296,55.93437290,37.38136480,
19425,1.296,55.93437330,37.38136460,
19426,1.296,55.93437360,37.38136430,
19427,1.296,55.93437420,37.38136380,
19428,1.308,55.93437580,37.38136260,
19429,1.308,55.93437640,37.38136210,
19430,1.308,55.93437870,37.38136020,
19431,1.308,55.93437920,37.38135980,
19432,1.272,55.93437950,37.38135960,
19433,1.272,55.93437990,37.38135920,
19434,1.272,55.93438020,37.38135900,
19435,1.272,55.93438060,37.38135870,
19436,1.308,55.93438090,37.38135850,
19437,1.308,55.93438130,37.38135820,
19438,1.308,55.93438170,37.38135780,
19439,1.272,55.93438190,37.38135760,
19440,1.272,55.93438230,37.38135730,
19441,1.272,55.93438260,37.38135710,
19442,1.272,55.93438290,37.38135680,
19443,1.272,55.93438310,37.38135660,
19444,1.272,55.93438350,37.38135630,
19445,1.272,55.93438380,37.38135610,
19446,1.272,55.93438400,37.38135590,
19447,1.272,55.93438440,37.38135560,
19448,1.272,55.93438460,37.38135540,
19449,1.272,55.93438490,37.38135510,
19450,1.272,55.93438520,37.38135490,
19451,1.272,55.93438550,37.38135460,
19452,1.272,55.93438600,37.38135410,
19453,1.272,55.93438630,37.38135380,
19454,1.272,55.93438650,37.38135370,
19455,1.26,55.93438680,37.38135340,
19456,1.26,55.93438700,37.38135320,
19457,1.26,55.93438730,37.38135300,
19458,1.26,55.93438760,37.38135280,
19459,1.26,55.93438770,37.38135260,
19460,1.296,55.93438800,37.38135240,
19461,1.308,55.93438820,37.38135220,
19462,1.308,55.93438840,37.38135200,
19463,1.308,55.93438860,37.38135190,
19464,1.308,55.93438880,37.38135170,
19465,1.308,55.93438900,37.38135150,
19466,1.308,55.93438920,37.38135140,
19467,1.272,55.93438940,37.38135120,
19468,1.272,55.93438980,37.38135090,
19469,1.272,55.93439020,37.38135060,
19470,1.272,55.93439050,37.38135030,
19471,1.308,55.93439100,37.38135000,
19472,1.272,55.93439130,37.38134980,
19473,1.272,55.93439170,37.38134950,
19474,1.272,55.93439200,37.38134920,
19475,1.272,55.93439270,37.38134870,
19476,1.296,55.93439330,37.38134830,
19477,1.272,55.93439340,37.38134820,
19478,1.272,55.93439380,37.38134790,
19479,1.308,55.93439410,37.38134780,
19480,1.308,55.93439470,37.38134740,
19481,1.308,55.93439480,37.38134730,
19482,1.308,55.93439520,37.38134700,
19483,1.308,55.93439550,37.38134680,
19484,1.308,55.93439580,37.38134670,
19485,1.308,55.93439620,37.38134640,
19486,1.308,55.93439660,37.38134610,
19487,1.308,55.93439670,37.38134600,
19488,1.308,55.93439690,37.38134580,
19489,1.308,55.93439710,37.38134570,
19490,1.308,55.93439720,37.38134560,
19491,1.296,55.93439740,37.38134550,
19492,1.296,55.93439750,37.38134540,
19493,1.296,55.93439770,37.38134530,
19494,1.296,55.93439780,37.38134520,
19495,1.308,55.93439800,37.38134510,
19496,1.308,55.93439820,37.38134500,
19497,1.308,55.93439830,37.38134490,
19498,1.308,55.93439840,37.38134480,
19499,1.272,55.93439860,37.38134470,
19500,1.272,55.93439870,37.38134460,
19501,1.272,55.93439890,37.38134450,
19502,1.272,55.93439900,37.38134450,
19503,1.272,55.93439910,37.38134430,
19504,1.272,55.93439920,37.38134430,
19505,1.272,55.93439940,37.38134420,
19506,1.272,55.93439950,37.38134410,
19507,1.296,55.93439960,37.38134400,
19508,1.296,55.93439980,37.38134390,
19509,1.296,55.93439980,37.38134380,
19510,1.272,55.93440000,37.38134370,
19511,1.272,55.93440010,37.38134360,
19512,1.272,55.93440020,37.38134360,
19513,1.272,55.93440040,37.38134340,
19514,1.272,55.93440040,37.38134340,
19515,1.272,55.93440060,37.38134330,
19516,1.272,55.93440070,37.38134320,
19517,1.272,55.93440080,37.38134310,
19518,1.272,55.93440090,37.38134310,
19519,1.272,55.93440100,37.38134300,
19520,1.272,55.93440110,37.38134290,
19521,1.272,55.93440120,37.38134280,
19522,1.272,55.93440130,37.38134280,
19523,1.272,55.93440140,37.38134270,
19524,1.272,55.93440170,37.38134250,
19525,1.272,55.93440190,37.38134230,
19526,1.272,55.93440190,37.38134230,
19527,1.272,55.93440190,37.38134230,
19528,1.296,55.93440190,37.38134230,
19529,1.272,55.93440400,37.38134100,
19530,1.272,55.93440420,37.38134090,
19531,1.272,55.93440440,37.38134080,
19532,1.272,55.93440460,37.38134060,
19533,1.272,55.93440520,37.38134030,
19534,1.26,55.93440580,37.38133990,
19535,1.26,55.93440590,37.38133980,
19536,1.26,55.93440610,37.38133970,
19537,1.26,55.93440610,37.38133970,
19538,1.272,55.93440620,37.38133960,
19539,1.272,55.93440630,37.38133950,
19540,1.272,55.93440640,37.38133950,
19541,1.272,55.93440650,37.38133940,
19542,1.272,55.93440660,37.38133940,
19543,1.272,55.93440670,37.38133930,
19544,1.272,55.93440670,37.38133930,
19545,1.272,55.93440680,37.38133920,
19546,1.272,55.93440690,37.38133910,
19547,1.272,55.93440700,37.38133900,
19548,1.272,55.93440710,37.38133900,
19549,1.272,55.93440720,37.38133890,
19550,1.296,55.93440730,37.38133890,
19551,1.296,55.93440730,37.38133880,
19552,1.296,55.93440740,37.38133880,
19553,1.296,55.93440750,37.38133870,
19554,1.272,55.93440760,37.38133860,
19555,1.272,55.93440760,37.38133860,
19556,1.272,55.93440770,37.38133850,
19557,1.272,55.93440780,37.38133850,
19558,1.26,55.93440790,37.38133850,
19559,1.26,55.93440800,37.38133840,
19560,1.26,55.93440800,37.38133830,
19561,1.26,55.93440810,37.38133830,
19562,1.26,55.93440820,37.38133820,
19563,1.272,55.93440830,37.38133810,
19564,1.272,55.93440830,37.38133810,
19565,1.272,55.93440840,37.38133810,
19566,1.272,55.93440850,37.38133800,
19567,1.272,55.93440860,37.38133800,
19568,1.272,55.93440870,37.38133790,
19569,1.272,55.93440870,37.38133780,
19570,1.308,55.93440880,37.38133780,
19571,1.308,55.93440890,37.38133770,
19572,1.308,55.93440900,37.38133770,
19573,1.308,55.93440910,37.38133760,
19574,1.272,55.93440920,37.38133760,
19575,1.272,55.93440930,37.38133750,
19576,1.272,55.93440950,37.38133740,
19577,1.308,55.93440980,37.38133720,
19578,1.272,55.93441020,37.38133700,
19579,1.296,55.93441030,37.38133690,
19580,1.296,55.93441090,37.38133650,
19581,1.296,55.93441100,37.38133640,
19582,1.272,55.93441110,37.38133630,
19583,1.272,55.93441120,37.38133630,
19584,1.272,55.93441140,37.38133610,
19585,1.272,55.93441150,37.38133600,
19586,1.272,55.93441200,37.38133560,
19587,1.272,55.93441230,37.38133550,
19588,1.26,55.93441230,37.38133540,
19589,1.272,55.93441240,37.38133530,
19590,1.272,55.93441250,37.38133530,
19591,1.272,55.93441250,37.38133520,
19592,1.26,55.93441260,37.38133510,
19593,1.26,55.93441270,37.38133510,
19594,1.26,55.93441270,37.38133510,
19595,1.26,55.93441280,37.38133500,
19596,1.26,55.93441290,37.38133500,
19597,1.272,55.93441300,37.38133490,
19598,1.272,55.93441300,37.38133480,
19599,1.272,55.93441310,37.38133480,
19600,1.272,55.93441310,37.38133470,
19601,1.272,55.93441320,37.38133470,
19602,1.272,55.93441330,37.38133470,
19603,1.272,55.93441330,37.38133460,
19604,1.272,55.93441340,37.38133450,
19605,1.272,55.93441350,37.38133450,
19606,1.272,55.93441360,37.38133440,
19607,1.272,55.93441360,37.38133440,
19608,1.26,55.93441370,37.38133430,
19609,1.26,55.93441380,37.38133430,
19610,1.26,55.93441380,37.38133430,
19611,1.26,55.93441390,37.38133420,
19612,1.26,55.93441400,37.38133410,
19613,1.272,55.93441410,37.38133410,
19614,1.272,55.93441410,37.38133400,
19615,1.272,55.93441420,37.38133400,
19616,1.272,55.93441430,37.38133400,
19617,1.272,55.93441440,37.38133390,
19618,1.272,55.93441440,37.38133390,
19619,1.272,55.93441450,37.38133380,
19620,1.272,55.93441460,37.38133370,
19621,1.272,55.93441460,37.38133370,
19622,1.272,55.93441470,37.38133360,
19623,1.272,55.93441480,37.38133360,
19624,1.272,55.93441490,37.38133360,
19625,1.272,55.93441500,37.38133350,
19626,1.272,55.93441500,37.38133340,
19627,1.272,55.93441510,37.38133340,
19628,1.272,55.93441510,37.38133330,
19629,1.272,55.93441520,37.38133330,
19630,1.272,55.93441530,37.38133320,
19631,1.272,55.93441540,37.38133320,
19632,1.26,55.93441550,37.38133310,
19633,1.26,55.93441560,37.38133300,
19634,1.26,55.93441560,37.38133300,
19635,1.26,55.93441580,37.38133290,
19636,1.26,55.93441590,37.38133280,
19637,1.26,55.93441600,37.38133270,
19638,1.26,55.93441610,37.38133270,
19639,1.26,55.93441610,37.38133260,
19640,1.272,55.93441630,37.38133250,
19641,1.272,55.93441630,37.38133250,
19642,1.272,55.93441640,37.38133240,
19643,1.272,55.93441650,37.38133240,
19644,1.272,55.93441650,37.38133230,
19645,1.272,55.93441660,37.38133230,
19646,1.272,55.93441660,37.38133220,
19647,1.272,55.93441670,37.38133220,
19648,1.272,55.93441670,37.38133210,
19649,1.272,55.93441680,37.38133210,
19650,1.272,55.93441690,37.38133200,
19651,1.272,55.93441690,37.38133200,
19652,1.272,55.93441700,37.38133200,
19653,1.272,55.93441710,37.38133180,
19654,1.272,55.93441730,37.38133170,
19655,1.272,55.93441730,37.38133170,
19656,1.272,55.93441740,37.38133160,
19657,1.272,55.93441740,37.38133160,
19658,1.272,55.93441750,37.38133150,
19659,1.272,55.93441750,37.38133150,
19660,1.272,55.93441760,37.38133140,
19661,1.272,55.93441760,37.38133140,
19662,1.272,55.93441770,37.38133140,
19663,1.26,55.93441780,37.38133130,
19664,1.26,55.93441780,37.38133130,
19665,1.26,55.93441790,37.38133120,
19666,1.26,55.93441790,37.38133120,
19667,1.26,55.93441800,37.38133110,
19668,1.26,55.93441800,37.38133110,
19669,1.26,55.93441810,37.38133110,
19670,1.26,55.93441810,37.38133100,
19671,1.26,55.93441820,37.38133100,
19672,1.26,55.93441820,37.38133090,
19673,1.26,55.93441830,37.38133090,
19674,1.26,55.93441840,37.38133080,
19675,1.26,55.93441840,37.38133080,
19676,1.26,55.93441850,37.38133080,
19677,1.26,55.93441850,37.38133070,
19678,1.26,55.93441860,37.38133070,
19679,1.272,55.93441860,37.38133060,
19680,1.272,55.93441870,37.38133060,
19681,1.272,55.93441880,37.38133050,
19682,1.272,55.93441880,37.38133050,
19683,1.26,55.93441890,37.38133040,
19684,1.26,55.93441890,37.38133040,
19685,1.26,55.93441900,37.38133030,
19686,1.26,55.93441900,37.38133030,
19687,1.272,55.93441910,37.38133020,
19688,1.272,55.93441910,37.38133020,
19689,1.272,55.93441920,37.38133010,
19690,1.272,55.93441930,37.38133010,
19691,1.272,55.93441930,37.38133000,
19692,1.272,55.93441940,37.38133000,
19693,1.272,55.93441970,37.38132970,
19694,1.272,55.93441980,37.38132960,
19695,1.272,55.93441990,37.38132960,
19696,1.272,55.93442000,37.38132940,
19697,1.272,55.93442030,37.38132910,
19698,1.272,55.93442050,37.38132890,
19699,1.26,55.93442060,37.38132880,
19700,1.26,55.93442070,37.38132850,
19701,1.26,55.93442090,37.38132820,
19702,1.272,55.93442140,37.38132760,
19703,1.272,55.93442140,37.38132740,
19704,1.26,55.93442150,37.38132730,
19705,1.26,55.93442170,37.38132700,
19706,1.26,55.93442200,37.38132660,
19707,1.272,55.93442230,37.38132610,
19708,1.272,55.93442260,37.38132570,
19709,1.272,55.93442270,37.38132550,
19710,1.236,55.93442290,37.38132500,
19711,1.236,55.93442320,37.38132460,
19712,1.26,55.93442350,37.38132410,
19713,1.26,55.93442360,37.38132390,
19714,1.26,55.93442390,37.38132340,
19715,1.26,55.93442400,37.38132320,
19716,1.272,55.93442430,37.38132270,
19717,1.272,55.93442470,37.38132190,
19718,1.26,55.93442510,37.38132130,
19719,1.26,55.93442520,37.38132100,
19720,1.26,55.93442540,37.38132060,
19721,1.224,55.93442560,37.38132010,
19722,1.224,55.93442580,37.38131990,
19723,1.224,55.93442600,37.38131940,
19724,1.224,55.93442610,37.38131920,
19725,1.224,55.93442630,37.38131870,
19726,1.236,55.93442650,37.38131830,
19727,1.236,55.93442660,37.38131800,
19728,1.236,55.93442680,37.38131760,
19729,1.236,55.93442700,37.38131730,
19730,1.26,55.93442710,37.38131700,
19731,1.26,55.93442730,37.38131660,
19732,1.26,55.93442740,37.38131640,
19733,1.272,55.93442760,37.38131600,
19734,1.272,55.93442770,37.38131570,
19735,1.272,55.93442790,37.38131540,
19736,1.272,55.93442810,37.38131500,
19737,1.26,55.93442820,37.38131470,
19738,1.26,55.93442840,37.38131440,
19739,1.26,55.93442850,37.38131410,
19740,1.26,55.93442870,37.38131380,
19741,1.26,55.93442890,37.38131340,
19742,1.26,55.93442900,37.38131320,
19743,1.26,55.93442920,37.38131280,
19744,1.26,55.93442930,37.38131240,
19745,1.26,55.93442950,37.38131210,
19746,1.272,55.93442960,37.38131170,
19747,1.272,55.93442970,37.38131140,
19748,1.272,55.93442990,37.38131100,
19749,1.26,55.93443000,37.38131080,
19750,1.26,55.93443010,37.38131040,
19751,1.26,55.93443030,37.38131010,
19752,1.26,55.93443040,37.38130980,
19753,1.26,55.93443050,37.38130950,
19754,1.236,55.93443060,37.38130920,
19755,1.236,55.93443080,37.38130890,
19756,1.236,55.93443180,37.38130650,
19757,1.236,55.93443190,37.38130620,
19758,1.236,55.93443220,37.38130560,
19759,1.26,55.93443220,37.38130540,
19760,1.26,55.93443240,37.38130500,
19761,1.26,55.93443260,37.38130440,
19762,1.26,55.93443300,37.38130350,
19763,1.26,55.93443320,37.38130310,
19764,1.26,55.93443340,37.38130260,
19765,1.26,55.93443370,37.38130180,
19766,1.236,55.93443380,37.38130150,
19767,1.236,55.93443390,37.38130100,
19768,1.236,55.93443410,37.38130080,
19769,1.236,55.93443450,37.38129950,
19770,1.26,55.93443460,37.38129940,
19771,1.224,55.93443460,37.38129930,
19772,1.224,55.93443470,37.38129910,
19773,1.224,55.93443480,37.38129900,
19774,1.224,55.93443480,37.38129890,
19775,1.224,55.93443490,37.38129870,
19776,1.224,55.93443490,37.38129860,
19777,1.224,55.93443500,37.38129840,
19778,1.224,55.93443510,37.38129830,
19779,1.236,55.93443510,37.38129820,
19780,1.236,55.93443520,37.38129810,
19781,1.236,55.93443520,37.38129790,
19782,1.236,55.93443530,37.38129780,
19783,1.236,55.93443540,37.38129770,
19784,1.236,55.93443540,37.38129750,
19785,1.236,55.93443550,37.38129740,
19786,1.236,55.93443550,37.38129730,
19787,1.236,55.93443560,37.38129710,
19788,1.236,55.93443570,37.38129710,
19789,1.236,55.93443570,37.38129690,
19790,1.236,55.93443580,37.38129680,
19791,1.236,55.93443580,37.38129670,
19792,1.236,55.93443590,37.38129660,
19793,1.236,55.93443590,37.38129650,
19794,1.236,55.93443600,37.38129640,
19795,1.26,55.93443610,37.38129630,
19796,1.26,55.93443610,37.38129620,
19797,1.26,55.93443620,37.38129610,
19798,1.26,55.93443620,37.38129600,
19799,1.26,55.93443630,37.38129600,
